ID,Girder Span,Max Girder Depth,Beam Span,Max Beam Depth,Deck Type,Design Priority,Acceleration Limit,Deflection,Girder Section, Beam Section, Girder Depth (in), Girder Percent Composite, Girder Studs, Girder Camber (in), Beam Camber (in), Girder Weight (lbs), Girder Cost ($), Footfall Acceleration (g), Deck Embodied Carbon, Concrete Embodied Carbon, Girder Embodied Carbon, Beam Embodied Carbon, Total Embodied Carbon, Beam Depth (in), Beam Percent Composite, Beam Studs, Beam Weight (lbs), Beam Cost ($), Beam Spacing (ft), Steel Unit Cost ($/sq-ft), Unit Steel Weight (psf),unit_total_embodied_carbon_kg_sq_ft, Unit Deck Embodied Carbon (kg/sq-ft), Unit Concrete Embodied Carbon (kg/sq-ft), Unit Steel Embodied Carbon (kg/sq-ft)
0,30,24,30,24,W3_3.25_LW_20g,Cost,0.005,L/240,W21X68,W18X35,21.1,25,30,0.75,0.75,2040,2085,0.0033,2225.30175,6332.535334,1073.397,2209.935,11841.16908,17.7,25,15,3150,3217.5,10,5.89,5.77,13.16,2.47,7.04,3.65
0,30,24,30,24,W3_3.25_LW_20g,Tonnage,0.005,L/240,W24X68,W18X35,23.7,50,45,0,0.75,2040,2107.5,0.0031,2225.30175,6332.535334,1073.397,2209.935,11841.16908,17.7,25,15,3150,3217.5,10,5.92,5.77,13.16,2.47,7.04,3.65
0,30,24,30,24,W3_2.50_LW_20g,EmbodiedCarbon,0.005,L/480,W24X62,W18X35,23.7,60,52,0.75,0.75,1860,1938,0.0036,2225.30175,5332.661334,978.6855,2209.935,10746.58358,17.7,25,15,3150,3217.5,10,5.73,5.57,11.94,2.47,5.93,3.54
0,30,24,30,24,W3_2.50_LW_20g,Cost,0.005,L/480,W24X62,W18X35,23.7,60,52,0.75,0.75,1860,1938,0.0036,2225.30175,5332.661334,978.6855,2209.935,10746.58358,17.7,25,15,3150,3217.5,10,5.73,5.57,11.94,2.47,5.93,3.54
0,30,24,30,24,W3_2.50_LW_20g,Tonnage,0.005,L/480,W24X62,W18X35,23.7,60,52,0.75,0.75,1860,1938,0.0036,2225.30175,5332.661334,978.6855,2209.935,10746.58358,17.7,25,15,3150,3217.5,10,5.73,5.57,11.94,2.47,5.93,3.54
0,30,24,30,24,W3_2.50_LW_20g,EmbodiedCarbon,0.005,L/240,W24X62,W14X34,23.7,60,52,0,0.75,1860,1938,0.0044,2225.30175,5332.661334,978.6855,2146.794,10683.44258,14,50,30,3060,3195,10,5.7,5.47,11.87,2.47,5.93,3.47
0,30,24,30,24,W3_2.50_LW_20g,Cost,0.005,L/240,W24X62,W14X34,23.7,25,30,0.75,0.75,1860,1905,0.0044,2225.30175,5332.661334,978.6855,2146.794,10683.44258,14,50,30,3060,3195,10,5.67,5.47,11.87,2.47,5.93,3.47
0,30,24,30,24,W3_2.50_LW_20g,Tonnage,0.005,L/240,W24X62,W14X34,23.7,60,52,0,0.75,1860,1938,0.0044,2225.30175,5332.661334,978.6855,2146.794,10683.44258,14,50,30,3060,3195,10,5.7,5.47,11.87,2.47,5.93,3.47
0,30,24,30,24,W3_2.00_LW_20g,EmbodiedCarbon,0.005,L/480,W24X62,W18X35,23.7,60,40,0.75,0.75,1860,1920,0.004,2225.30175,4666.078667,978.6855,2209.935,10080.00092,17.7,25,15,3150,3217.5,10,5.71,5.57,11.2,2.47,5.18,3.54
0,30,24,30,24,W3_2.00_LW_20g,Cost,0.005,L/480,W24X62,W18X35,23.7,60,40,0.75,0.75,1860,1920,0.004,2225.30175,4666.078667,978.6855,2209.935,10080.00092,17.7,25,15,3150,3217.5,10,5.71,5.57,11.2,2.47,5.18,3.54
0,30,24,30,24,W3_2.00_LW_20g,Tonnage,0.005,L/480,W24X62,W18X35,23.7,60,40,0.75,0.75,1860,1920,0.004,2225.30175,4666.078667,978.6855,2209.935,10080.00092,17.7,25,15,3150,3217.5,10,5.71,5.57,11.2,2.47,5.18,3.54
0,30,24,30,24,W3_2.00_LW_20g,EmbodiedCarbon,0.005,L/240,W24X62,W16X31,23.7,60,40,0,0.75,1860,1920,0.0046,2225.30175,4666.078667,978.6855,1957.371,9827.436917,15.9,25,15,2790,2857.5,10,5.31,5.17,10.92,2.47,5.18,3.26
0,30,24,30,24,W3_2.00_LW_20g,Cost,0.005,L/240,W21X62,W16X31,21,50,36,0.75,0.75,1860,1914,0.0048,2225.30175,4666.078667,978.6855,1957.371,9827.436917,15.9,25,15,2790,2857.5,10,5.3,5.17,10.92,2.47,5.18,3.26
0,30,24,30,24,W3_2.00_LW_20g,Tonnage,0.005,L/240,W24X62,W16X31,23.7,60,40,0,0.75,1860,1920,0.0046,2225.30175,4666.078667,978.6855,1957.371,9827.436917,15.9,25,15,2790,2857.5,10,5.31,5.17,10.92,2.47,5.18,3.26
0,30,24,30,24,W2_4.50_NW_20g,EmbodiedCarbon,0.005,L/480,W24X76,W18X35,23.9,25,30,0.75,0.75,2280,2325,0.0022,2031.79725,4752.453581,1199.679,2762.41875,10746.34858,17.7,25,15,4200,4290,7.5,7.35,7.2,11.94,2.26,5.28,4.4
0,30,24,30,24,W2_4.50_NW_20g,Cost,0.005,L/480,W24X76,W18X35,23.9,25,30,0.75,0.75,2280,2325,0.0022,2031.79725,4752.453581,1199.679,2762.41875,10746.34858,17.7,25,15,4200,4290,7.5,7.35,7.2,11.94,2.26,5.28,4.4
0,30,24,30,24,W2_4.50_NW_20g,Tonnage,0.005,L/480,W24X76,W18X35,23.9,25,30,0.75,0.75,2280,2325,0.0022,2031.79725,4752.453581,1199.679,2762.41875,10746.34858,17.7,25,15,4200,4290,7.5,7.35,7.2,11.94,2.26,5.28,4.4
0,30,24,30,24,W2_4.50_NW_20g,EmbodiedCarbon,0.005,L/240,W24X76,W16X31,23.9,25,30,0,0.75,2280,2325,0.0025,2031.79725,4752.453581,1199.679,2446.71375,10430.64358,15.9,25,15,3720,3810,7.5,6.82,6.67,11.59,2.26,5.28,4.05
0,30,24,30,24,W2_4.50_NW_20g,Cost,0.005,L/240,W24X76,W16X31,23.9,25,30,0,0.75,2280,2325,0.0025,2031.79725,4752.453581,1199.679,2446.71375,10430.64358,15.9,25,15,3720,3810,7.5,6.82,6.67,11.59,2.26,5.28,4.05
0,30,24,30,24,W2_4.50_NW_20g,Tonnage,0.005,L/240,W24X76,W16X31,23.9,25,30,0,0.75,2280,2325,0.0025,2031.79725,4752.453581,1199.679,2446.71375,10430.64358,15.9,25,15,3720,3810,7.5,6.82,6.67,11.59,2.26,5.28,4.05
0,30,24,30,24,W2_3.50_NW_20g,EmbodiedCarbon,0.005,L/480,W24X76,W16X31,23.9,25,30,0.75,0.75,2280,2325,0.0029,2031.79725,3888.371112,1199.679,2446.71375,9566.561112,15.9,70,30,3720,3900,7.5,6.92,6.67,10.63,2.26,4.32,4.05
0,30,24,30,24,W2_3.50_NW_20g,Cost,0.005,L/480,W24X76,W16X31,23.9,25,30,0.75,0.75,2280,2325,0.0029,2031.79725,3888.371112,1199.679,2446.71375,9566.561112,15.9,70,30,3720,3900,7.5,6.92,6.67,10.63,2.26,4.32,4.05
0,30,24,30,24,W2_3.50_NW_20g,Tonnage,0.005,L/480,W24X76,W16X31,23.9,25,30,0.75,0.75,2280,2325,0.0029,2031.79725,3888.371112,1199.679,2446.71375,9566.561112,15.9,70,30,3720,3900,7.5,6.92,6.67,10.63,2.26,4.32,4.05
0,30,24,30,24,W2_3.50_NW_20g,EmbodiedCarbon,0.005,L/240,W24X76,W14X30,23.9,25,30,0,0.75,2280,2325,0.0033,2031.79725,3888.371112,1199.679,2367.7875,9487.634862,13.8,25,15,3600,3690,7.5,6.68,6.53,10.54,2.26,4.32,3.96
0,30,24,30,24,W2_3.50_NW_20g,Cost,0.005,L/240,W24X76,W14X30,23.9,25,30,0,0.75,2280,2325,0.0033,2031.79725,3888.371112,1199.679,2367.7875,9487.634862,13.8,25,15,3600,3690,7.5,6.68,6.53,10.54,2.26,4.32,3.96
0,30,24,30,24,W2_3.50_NW_20g,Tonnage,0.005,L/240,W24X76,W14X30,23.9,25,30,0,0.75,2280,2325,0.0033,2031.79725,3888.371112,1199.679,2367.7875,9487.634862,13.8,25,15,3600,3690,7.5,6.68,6.53,10.54,2.26,4.32,3.96
0,30,24,30,24,W2_2.00_NW_20g,EmbodiedCarbon,0.005,L/480,W24X62,W18X35,23.7,80,52,0.75,0.75,1860,1938,0.0041,2031.79725,2592.247408,978.6855,2209.935,7812.665158,17.7,50,30,3150,3285,10,5.8,5.57,8.68,2.26,2.88,3.54
0,30,24,30,24,W2_2.00_NW_20g,Cost,0.005,L/480,W24X62,W18X35,23.7,80,52,0.75,0.75,1860,1938,0.0041,2031.79725,2592.247408,978.6855,2209.935,7812.665158,17.7,50,30,3150,3285,10,5.8,5.57,8.68,2.26,2.88,3.54
0,30,24,30,24,W2_2.00_NW_20g,Tonnage,0.005,L/480,W24X62,W18X35,23.7,80,52,0.75,0.75,1860,1938,0.0041,2031.79725,2592.247408,978.6855,2209.935,7812.665158,17.7,50,30,3150,3285,10,5.8,5.57,8.68,2.26,2.88,3.54
0,30,24,30,24,W2_2.00_NW_20g,EmbodiedCarbon,0.005,L/240,W24X62,W18X35,23.7,80,52,0,0.75,1860,1938,0.0041,2031.79725,2592.247408,978.6855,2209.935,7812.665158,17.7,25,15,3150,3217.5,10,5.73,5.57,8.68,2.26,2.88,3.54
0,30,24,30,24,W2_2.00_NW_20g,Cost,0.005,L/240,W24X62,W18X35,23.7,50,36,0.75,0.75,1860,1914,0.0041,2031.79725,2592.247408,978.6855,2209.935,7812.665158,17.7,25,15,3150,3217.5,10,5.7,5.57,8.68,2.26,2.88,3.54
0,30,24,30,24,W2_2.00_NW_20g,Tonnage,0.005,L/240,W24X62,W18X35,23.7,80,52,0,0.75,1860,1938,0.0041,2031.79725,2592.247408,978.6855,2209.935,7812.665158,17.7,25,15,3150,3217.5,10,5.73,5.57,8.68,2.26,2.88,3.54
0,30,24,30,24,W2_3.25_LW_20g,EmbodiedCarbon,0.005,L/480,W24X68,W18X35,23.7,50,45,0.75,0.75,2040,2107.5,0.0035,2031.79725,5665.952667,1073.397,2209.935,10981.08192,17.7,50,30,3150,3285,10,5.99,5.77,12.2,2.26,6.3,3.65
0,30,24,30,24,W2_3.25_LW_20g,Cost,0.005,L/480,W24X68,W18X35,23.7,50,45,0.75,0.75,2040,2107.5,0.0035,2031.79725,5665.952667,1073.397,2209.935,10981.08192,17.7,50,30,3150,3285,10,5.99,5.77,12.2,2.26,6.3,3.65
0,30,24,30,24,W2_3.25_LW_20g,Tonnage,0.005,L/480,W24X68,W18X35,23.7,50,45,0.75,0.75,2040,2107.5,0.0035,2031.79725,5665.952667,1073.397,2209.935,10981.08192,17.7,50,30,3150,3285,10,5.99,5.77,12.2,2.26,6.3,3.65
0,30,24,30,24,W2_3.25_LW_20g,EmbodiedCarbon,0.005,L/240,W24X62,W18X35,23.7,25,30,0.75,0.75,1860,1905,0.0036,2031.79725,5665.952667,978.6855,2209.935,10886.37042,17.7,25,15,3150,3217.5,10,5.69,5.57,12.1,2.26,6.3,3.54
0,30,24,30,24,W2_3.25_LW_20g,Cost,0.005,L/240,W24X62,W18X35,23.7,25,30,0.75,0.75,1860,1905,0.0036,2031.79725,5665.952667,978.6855,2209.935,10886.37042,17.7,25,15,3150,3217.5,10,5.69,5.57,12.1,2.26,6.3,3.54
0,30,24,30,24,W2_3.25_LW_20g,Tonnage,0.005,L/240,W24X62,W18X35,23.7,25,30,0.75,0.75,1860,1905,0.0036,2031.79725,5665.952667,978.6855,2209.935,10886.37042,17.7,25,15,3150,3217.5,10,5.69,5.57,12.1,2.26,6.3,3.54
0,30,24,30,24,W2_2.50_LW_20g,EmbodiedCarbon,0.005,L/480,W24X62,W18X35,23.7,60,52,0.75,0.75,1860,1938,0.0041,2031.79725,4666.078667,978.6855,2209.935,9886.496417,17.7,25,15,3150,3217.5,10,5.73,5.57,10.98,2.26,5.18,3.54
0,30,24,30,24,W2_2.50_LW_20g,Cost,0.005,L/480,W24X62,W18X35,23.7,60,52,0.75,0.75,1860,1938,0.0041,2031.79725,4666.078667,978.6855,2209.935,9886.496417,17.7,25,15,3150,3217.5,10,5.73,5.57,10.98,2.26,5.18,3.54
0,30,24,30,24,W2_2.50_LW_20g,Tonnage,0.005,L/480,W24X62,W18X35,23.7,60,52,0.75,0.75,1860,1938,0.0041,2031.79725,4666.078667,978.6855,2209.935,9886.496417,17.7,25,15,3150,3217.5,10,5.73,5.57,10.98,2.26,5.18,3.54
0,30,24,30,24,W2_2.50_LW_20g,EmbodiedCarbon,0.005,L/240,W24X62,W16X31,23.7,60,52,0,0.75,1860,1938,0.0048,2031.79725,4666.078667,978.6855,1957.371,9633.932417,15.9,50,30,2790,2925,10,5.4,5.17,10.7,2.26,5.18,3.26
0,30,24,30,24,W2_2.50_LW_20g,Cost,0.005,L/240,W24X62,W16X31,23.7,25,30,0.75,0.75,1860,1905,0.0048,2031.79725,4666.078667,978.6855,1957.371,9633.932417,15.9,50,30,2790,2925,10,5.37,5.17,10.7,2.26,5.18,3.26
0,30,24,30,24,W2_2.50_LW_20g,Tonnage,0.005,L/240,W24X62,W16X31,23.7,60,52,0,0.75,1860,1938,0.0048,2031.79725,4666.078667,978.6855,1957.371,9633.932417,15.9,50,30,2790,2925,10,5.4,5.17,10.7,2.26,5.18,3.26
0,30,24,30,24,W2_2.00_LW_20g,EmbodiedCarbon,0.005,L/480,W24X62,W18X35,23.7,60,40,0.75,0.75,1860,1920,0.0046,2031.79725,3999.496001,978.6855,2209.935,9219.913751,17.7,25,15,3150,3217.5,10,5.71,5.57,10.24,2.26,4.44,3.54
0,30,24,30,24,W2_2.00_LW_20g,Cost,0.005,L/480,W24X62,W18X35,23.7,60,40,0.75,0.75,1860,1920,0.0046,2031.79725,3999.496001,978.6855,2209.935,9219.913751,17.7,25,15,3150,3217.5,10,5.71,5.57,10.24,2.26,4.44,3.54
0,30,24,30,24,W2_2.00_LW_20g,Tonnage,0.005,L/480,W24X62,W18X35,23.7,60,40,0.75,0.75,1860,1920,0.0046,2031.79725,3999.496001,978.6855,2209.935,9219.913751,17.7,25,15,3150,3217.5,10,5.71,5.57,10.24,2.26,4.44,3.54
0,30,24,30,24,W2_2.00_LW_20g,EmbodiedCarbon,0.005,L/240,W24X62,W18X35,23.7,60,40,0,0,1860,1920,0.0046,2031.79725,3999.496001,978.6855,2209.935,9219.913751,17.7,25,15,3150,3217.5,10,5.71,5.57,10.24,2.26,4.44,3.54
0,30,24,30,24,W2_2.00_LW_20g,Cost,0.005,L/240,W21X62,W18X35,21,50,36,0.75,0,1860,1914,0.0048,2031.79725,3999.496001,978.6855,2209.935,9219.913751,17.7,25,15,3150,3217.5,10,5.7,5.57,10.24,2.26,4.44,3.54
0,30,24,30,24,W2_2.00_LW_20g,Tonnage,0.005,L/240,W24X62,W18X35,23.7,60,40,0,0,1860,1920,0.0046,2031.79725,3999.496001,978.6855,2209.935,9219.913751,17.7,25,15,3150,3217.5,10,5.71,5.57,10.24,2.26,4.44,3.54
0,30,24,35,24,W3_4.50_NW_20g,EmbodiedCarbon,0.005,L/480,W21X101,W21X48,21.4,60,72,0.75,0.75,3030,3138,0.002,2596.185375,6048.577285,1594.31025,3535.896,13774.96891,20.6,80,70,5040,5355,10,8.09,7.69,13.12,2.47,5.76,4.89
0,30,24,35,24,W3_4.50_NW_20g,Cost,0.005,L/480,W21X101,W21X48,21.4,60,72,0.75,0.75,3030,3138,0.002,2596.185375,6048.577285,1594.31025,3535.896,13774.96891,20.6,80,70,5040,5355,10,8.09,7.69,13.12,2.47,5.76,4.89
0,30,24,35,24,W3_4.50_NW_20g,Tonnage,0.005,L/480,W21X101,W21X48,21.4,60,72,0.75,0.75,3030,3138,0.002,2596.185375,6048.577285,1594.31025,3535.896,13774.96891,20.6,80,70,5040,5355,10,8.09,7.69,13.12,2.47,5.76,4.89
0,30,24,35,24,W3_4.50_NW_20g,EmbodiedCarbon,0.005,L/240,W21X93,W21X44,21.6,25,30,0.75,0.75,2790,2835,0.0022,2596.185375,6048.577285,1468.02825,3241.238,13354.02891,20.7,50,35,4620,4777.5,10,7.25,7.06,12.72,2.47,5.76,4.49
0,30,24,35,24,W3_4.50_NW_20g,Cost,0.005,L/240,W21X93,W21X44,21.6,25,30,0.75,0.75,2790,2835,0.0022,2596.185375,6048.577285,1468.02825,3241.238,13354.02891,20.7,50,35,4620,4777.5,10,7.25,7.06,12.72,2.47,5.76,4.49
0,30,24,35,24,W3_4.50_NW_20g,Tonnage,0.005,L/240,W21X93,W21X44,21.6,25,30,0.75,0.75,2790,2835,0.0022,2596.185375,6048.577285,1468.02825,3241.238,13354.02891,20.7,50,35,4620,4777.5,10,7.25,7.06,12.72,2.47,5.76,4.49
0,30,24,35,24,W3_3.50_NW_20g,EmbodiedCarbon,0.005,L/480,W21X101,W21X44,21.4,50,60,0.75,0.75,3030,3120,0.0025,2596.185375,5040.481071,1594.31025,3241.238,12472.2147,20.7,100,70,4620,4935,10,7.67,7.29,11.88,2.47,4.8,4.61
0,30,24,35,24,W3_3.50_NW_20g,Cost,0.005,L/480,W21X101,W21X44,21.4,50,60,0.75,0.75,3030,3120,0.0025,2596.185375,5040.481071,1594.31025,3241.238,12472.2147,20.7,100,70,4620,4935,10,7.67,7.29,11.88,2.47,4.8,4.61
0,30,24,35,24,W3_3.50_NW_20g,Tonnage,0.005,L/480,W21X101,W21X44,21.4,50,60,0.75,0.75,3030,3120,0.0025,2596.185375,5040.481071,1594.31025,3241.238,12472.2147,20.7,100,70,4620,4935,10,7.67,7.29,11.88,2.47,4.8,4.61
0,30,24,35,24,W3_3.50_NW_20g,EmbodiedCarbon,0.005,L/240,W24X76,W21X44,23.9,25,30,0.75,0.75,2280,2325,0.0025,2596.185375,5040.481071,1199.679,3241.238,12077.58345,20.7,50,35,4620,4777.5,10,6.76,6.57,11.5,2.47,4.8,4.23
0,30,24,35,24,W3_3.50_NW_20g,Cost,0.005,L/240,W24X76,W21X44,23.9,25,30,0.75,0.75,2280,2325,0.0025,2596.185375,5040.481071,1199.679,3241.238,12077.58345,20.7,50,35,4620,4777.5,10,6.76,6.57,11.5,2.47,4.8,4.23
0,30,24,35,24,W3_3.50_NW_20g,Tonnage,0.005,L/240,W24X76,W21X44,23.9,25,30,0.75,0.75,2280,2325,0.0025,2596.185375,5040.481071,1199.679,3241.238,12077.58345,20.7,50,35,4620,4777.5,10,6.76,6.57,11.5,2.47,4.8,4.23
0,30,24,35,24,W3_2.00_NW_20g,EmbodiedCarbon,0.005,L/480,W24X76,W21X44,23.9,60,40,0.75,0.75,2280,2340,0.0034,2596.185375,3528.336749,1199.679,3241.238,10565.43912,20.7,60,35,4620,4777.5,10,6.78,6.57,10.06,2.47,3.36,4.23
0,30,24,35,24,W3_2.00_NW_20g,Cost,0.005,L/480,W24X76,W21X44,23.9,60,40,0.75,0.75,2280,2340,0.0034,2596.185375,3528.336749,1199.679,3241.238,10565.43912,20.7,60,35,4620,4777.5,10,6.78,6.57,10.06,2.47,3.36,4.23
0,30,24,35,24,W3_2.00_NW_20g,Tonnage,0.005,L/480,W24X76,W21X44,23.9,60,40,0.75,0.75,2280,2340,0.0034,2596.185375,3528.336749,1199.679,3241.238,10565.43912,20.7,60,35,4620,4777.5,10,6.78,6.57,10.06,2.47,3.36,4.23
0,30,24,35,24,W3_2.00_NW_20g,EmbodiedCarbon,0.005,L/240,W24X76,W18X40,23.9,60,40,0,0.75,2280,2340,0.0039,2596.185375,3528.336749,1199.679,2946.58,10270.78112,17.9,50,35,4200,4357.5,10,6.38,6.17,9.78,2.47,3.36,3.95
0,30,24,35,24,W3_2.00_NW_20g,Cost,0.005,L/240,W24X76,W18X40,23.9,50,36,0.75,0.75,2280,2334,0.0039,2596.185375,3528.336749,1199.679,2946.58,10270.78112,17.9,50,35,4200,4357.5,10,6.37,6.17,9.78,2.47,3.36,3.95
0,30,24,35,24,W3_2.00_NW_20g,Tonnage,0.005,L/240,W24X76,W18X40,23.9,60,40,0,0.75,2280,2340,0.0039,2596.185375,3528.336749,1199.679,2946.58,10270.78112,17.9,50,35,4200,4357.5,10,6.38,6.17,9.78,2.47,3.36,3.95
0,30,24,35,24,W3_3.25_LW_20g,EmbodiedCarbon,0.005,L/480,W24X76,W21X44,23.9,50,52,0.75,0.75,2280,2358,0.003,2596.185375,7387.95789,1199.679,3241.238,14425.06026,20.7,50,35,4620,4777.5,10,6.8,6.57,13.74,2.47,7.04,4.23
0,30,24,35,24,W3_3.25_LW_20g,Cost,0.005,L/480,W24X76,W21X44,23.9,50,52,0.75,0.75,2280,2358,0.003,2596.185375,7387.95789,1199.679,3241.238,14425.06026,20.7,50,35,4620,4777.5,10,6.8,6.57,13.74,2.47,7.04,4.23
0,30,24,35,24,W3_3.25_LW_20g,Tonnage,0.005,L/480,W24X76,W21X44,23.9,50,52,0.75,0.75,2280,2358,0.003,2596.185375,7387.95789,1199.679,3241.238,14425.06026,20.7,50,35,4620,4777.5,10,6.8,6.57,13.74,2.47,7.04,4.23
0,30,24,35,24,W3_3.25_LW_20g,EmbodiedCarbon,0.005,L/240,W24X68,W18X40,23.7,25,30,0.75,0.75,2040,2085,0.0035,2596.185375,7387.95789,1073.397,2946.58,14004.12026,17.9,50,35,4200,4357.5,10,6.14,5.94,13.34,2.47,7.04,3.83
0,30,24,35,24,W3_3.25_LW_20g,Cost,0.005,L/240,W24X68,W18X40,23.7,25,30,0.75,0.75,2040,2085,0.0035,2596.185375,7387.95789,1073.397,2946.58,14004.12026,17.9,50,35,4200,4357.5,10,6.14,5.94,13.34,2.47,7.04,3.83
0,30,24,35,24,W3_3.25_LW_20g,Tonnage,0.005,L/240,W24X68,W18X40,23.7,25,30,0.75,0.75,2040,2085,0.0035,2596.185375,7387.95789,1073.397,2946.58,14004.12026,17.9,50,35,4200,4357.5,10,6.14,5.94,13.34,2.47,7.04,3.83
0,30,24,35,24,W3_2.50_LW_20g,EmbodiedCarbon,0.005,L/480,W24X68,W21X44,23.7,70,60,0.75,0.75,2040,2130,0.0035,2596.185375,6221.438223,1073.397,3241.238,13132.2586,20.7,50,35,4620,4777.5,10,6.58,6.34,12.51,2.47,5.93,4.11
0,30,24,35,24,W3_2.50_LW_20g,Cost,0.005,L/480,W24X68,W21X44,23.7,70,60,0.75,0.75,2040,2130,0.0035,2596.185375,6221.438223,1073.397,3241.238,13132.2586,20.7,50,35,4620,4777.5,10,6.58,6.34,12.51,2.47,5.93,4.11
0,30,24,35,24,W3_2.50_LW_20g,Tonnage,0.005,L/480,W24X68,W21X44,23.7,70,60,0.75,0.75,2040,2130,0.0035,2596.185375,6221.438223,1073.397,3241.238,13132.2586,20.7,50,35,4620,4777.5,10,6.58,6.34,12.51,2.47,5.93,4.11
0,30,24,35,24,W3_2.50_LW_20g,EmbodiedCarbon,0.005,L/240,W24X68,W18X40,23.7,70,60,0,0.75,2040,2130,0.0041,2596.185375,6221.438223,1073.397,2946.58,12837.6006,17.9,50,35,4200,4357.5,10,6.18,5.94,12.23,2.47,5.93,3.83
0,30,24,35,24,W3_2.50_LW_20g,Cost,0.005,L/240,W24X68,W18X40,23.7,25,30,0.75,0.75,2040,2085,0.0041,2596.185375,6221.438223,1073.397,2946.58,12837.6006,17.9,50,35,4200,4357.5,10,6.14,5.94,12.23,2.47,5.93,3.83
0,30,24,35,24,W3_2.50_LW_20g,Tonnage,0.005,L/240,W24X68,W18X40,23.7,70,60,0,0.75,2040,2130,0.0041,2596.185375,6221.438223,1073.397,2946.58,12837.6006,17.9,50,35,4200,4357.5,10,6.18,5.94,12.23,2.47,5.93,3.83
0,30,24,35,24,W3_2.00_LW_20g,EmbodiedCarbon,0.005,L/480,W24X68,W21X44,23.7,70,45,0.75,0.75,2040,2107.5,0.0039,2596.185375,5443.758445,1073.397,3241.238,12354.57882,20.7,50,35,4620,4777.5,10,6.56,6.34,11.77,2.47,5.18,4.11
0,30,24,35,24,W3_2.00_LW_20g,Cost,0.005,L/480,W24X68,W21X44,23.7,70,45,0.75,0.75,2040,2107.5,0.0039,2596.185375,5443.758445,1073.397,3241.238,12354.57882,20.7,50,35,4620,4777.5,10,6.56,6.34,11.77,2.47,5.18,4.11
0,30,24,35,24,W3_2.00_LW_20g,Tonnage,0.005,L/480,W24X68,W21X44,23.7,70,45,0.75,0.75,2040,2107.5,0.0039,2596.185375,5443.758445,1073.397,3241.238,12354.57882,20.7,50,35,4620,4777.5,10,6.56,6.34,11.77,2.47,5.18,4.11
0,30,24,35,24,W3_2.00_LW_20g,EmbodiedCarbon,0.005,L/240,W24X68,W16X40,23.7,70,45,0,0.75,2040,2107.5,0.0049,2596.185375,5443.758445,1073.397,2946.58,12059.92082,16,50,35,4200,4357.5,10,6.16,5.94,11.49,2.47,5.18,3.83
0,30,24,35,24,W3_2.00_LW_20g,Cost,0.005,L/240,W24X68,W16X40,23.7,50,36,0.75,0.75,2040,2094,0.0049,2596.185375,5443.758445,1073.397,2946.58,12059.92082,16,50,35,4200,4357.5,10,6.14,5.94,11.49,2.47,5.18,3.83
0,30,24,35,24,W3_2.00_LW_20g,Tonnage,0.005,L/240,W24X68,W16X40,23.7,70,45,0,0.75,2040,2107.5,0.0049,2596.185375,5443.758445,1073.397,2946.58,12059.92082,16,50,35,4200,4357.5,10,6.16,5.94,11.49,2.47,5.18,3.83
0,30,24,35,24,W2_4.50_NW_20g,EmbodiedCarbon,0.005,L/480,W21X101,W21X44,21.4,25,36,0.75,0.75,3030,3084,0.0021,2370.430125,5544.529178,1594.31025,4051.5475,13560.81705,20.7,50,35,6160,6370,7.5,9,8.75,12.92,2.26,5.28,5.38
0,30,24,35,24,W2_4.50_NW_20g,Cost,0.005,L/480,W21X101,W21X44,21.4,25,36,0.75,0.75,3030,3084,0.0021,2370.430125,5544.529178,1594.31025,4051.5475,13560.81705,20.7,50,35,6160,6370,7.5,9,8.75,12.92,2.26,5.28,5.38
0,30,24,35,24,W2_4.50_NW_20g,Tonnage,0.005,L/480,W21X101,W21X44,21.4,25,36,0.75,0.75,3030,3084,0.0021,2370.430125,5544.529178,1594.31025,4051.5475,13560.81705,20.7,50,35,6160,6370,7.5,9,8.75,12.92,2.26,5.28,5.38
0,30,24,35,24,W2_4.50_NW_20g,EmbodiedCarbon,0.005,L/240,W21X101,W16X40,21.4,25,36,0,0.75,3030,3084,0.0025,2370.430125,5544.529178,1594.31025,3683.225,13192.49455,16,50,35,5600,5810,7.5,8.47,8.22,12.56,2.26,5.28,5.03
0,30,24,35,24,W2_4.50_NW_20g,Cost,0.005,L/240,W21X101,W16X40,21.4,25,36,0,0.75,3030,3084,0.0025,2370.430125,5544.529178,1594.31025,3683.225,13192.49455,16,50,35,5600,5810,7.5,8.47,8.22,12.56,2.26,5.28,5.03
0,30,24,35,24,W2_4.50_NW_20g,Tonnage,0.005,L/240,W21X101,W16X40,21.4,25,36,0,0.75,3030,3084,0.0025,2370.430125,5544.529178,1594.31025,3683.225,13192.49455,16,50,35,5600,5810,7.5,8.47,8.22,12.56,2.26,5.28,5.03
0,30,24,35,24,W2_3.50_NW_20g,EmbodiedCarbon,0.005,L/480,W21X93,W21X44,21.6,25,30,0.75,0.75,2790,2835,0.0025,2370.430125,4536.432964,1468.02825,4051.5475,12426.43884,20.7,50,35,6160,6370,7.5,8.77,8.52,11.83,2.26,4.32,5.26
0,30,24,35,24,W2_3.50_NW_20g,Cost,0.005,L/480,W21X93,W21X44,21.6,25,30,0.75,0.75,2790,2835,0.0025,2370.430125,4536.432964,1468.02825,4051.5475,12426.43884,20.7,50,35,6160,6370,7.5,8.77,8.52,11.83,2.26,4.32,5.26
